lon,lat,name,address,pname,cityname,business_area,type,typecode,id,type1,type2,type3,type4
116.374104603765,39.9760885080016,城管执法队,北土城西路103号(西江美食坊后院),北京市,北京市,祁家豁子,政府机构及社会团体;政府机关;政府机关相关,130100,B0FFHOFVW4,政府机构及社会团体,政府机关,政府机关相关,
116.35472560370745,39.97803313057486,花园路学区管理中心,花园路街道塔院小区朗秋园乙7号,北京市,北京市,,政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,B0FFH0WI3K,政府机构及社会团体,政府机关,乡镇级政府及事业单位,
116.36904721486492,39.97853643576629,华盛家园-社区居委会,花园北路乙28号院2号楼,北京市,北京市,牡丹园,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,B0FFF2SH61,政府机构及社会团体,政府机关,乡镇以下级政府及事业单位,
116.36403867043475,39.97445043104606,花园路派出所巡逻警务站,北太平庄路4号楼附近,北京市,北京市,牡丹园,政府机构及社会团体;公检法机构;公安警察,130501,B0FFGXQ7VL,政府机构及社会团体,公检法机构,公安警察,
116.37610503598304,39.980331601132235,中国出入境检验检疫协会,德外华严北里甲1号健翔山庄B11,北京市,北京市,祁家豁子,政府机构及社会团体;社会团体;行业协会,130407,B0FFG8HMHM,政府机构及社会团体,社会团体,行业协会,
116.36521997418689,40.00551468036033,北京市城乡经济信息中心,北沙滩七号院3号楼,北京市,北京市,林萃,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,130102,B000A7H7HE,政府机构及社会团体,政府机关,省直辖市级政府及事业单位,
116.35775271214601,39.98243351278828,北医社区人民调解委员会,花园北路38号院北医社区居委会附近,北京市,北京市,牡丹园,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,B0FFG730SP,政府机构及社会团体,政府机关,乡镇以下级政府及事业单位,
116.35688999697177,39.98403268765742,中国教育工会北京大学医学部委员会,学院路38号北京大学医学部,北京市,北京市,牡丹园,政府机构及社会团体;社会团体;社会团体相关,130400,B000A8ZO2X,政府机构及社会团体,社会团体,社会团体相关,
116.36207895667422,39.98772938517612,志新社区消费者维权工作站,志新东路与花园东路交叉口西北200米,北京市,北京市,,政府机构及社会团体;社会团体;消费者协会,130406,B000A8VP9Z,政府机构及社会团体,社会团体,消费者协会,
116.37584878390463,39.98424965487685,亚运村街道华严北里西社区综治中心,华严北里甲22号楼二层,北京市,北京市,祁家豁子,政府机构及社会团体;政府机关;政府机关相关,130100,B0FFL94OOH,政府机构及社会团体,政府机关,政府机关相关,
116.35554999356529,39.986887535454976,中国留学人员回国服务联盟,学院路30号北京科技大学,北京市,北京市,,政府机构及社会团体;社会团体;社会团体相关,130400,B000A8ZI01,政府机构及社会团体,社会团体,社会团体相关,
116.36626121692503,39.97641966430279,花园路街道办事处个人出租房屋税款代征点,牡丹园西里18号,北京市,北京市,牡丹园,政府机构及社会团体;政府机关;政府机关相关,130100,B0FFIHDMGF,政府机构及社会团体,政府机关,政府机关相关,
116.36040590813549,39.985439701903196,海淀区花园路街道志新村2号院社区人民调解委员会,北四环中路与志新西路交叉路口往东约50米,北京市,北京市,牡丹园,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,B0FFMAKAA4,政府机构及社会团体,政府机关,乡镇以下级政府及事业单位,
116.3620851992622,39.993582131815636,学院路街道社区服务中心,[],北京市,北京市,二里庄,政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,B0FFLC19RK,政府机构及社会团体,政府机关,乡镇级政府及事业单位,
116.35922434241527,39.98938815584061,海淀区城市管理综合行政执法监察局学院路街道执法队,志新村小区16号商务楼,北京市,北京市,,政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,B0FFG8VQV1,政府机构及社会团体,政府机关,乡镇级政府及事业单位,
116.36443681751435,39.97652585448473,北京荣邦市政工程有限公司工会,花园东路甲32号仰源大厦A座,北京市,北京市,牡丹园,政府机构及社会团体;社会团体;社会团体相关,130400,B0FFG73BJP,政府机构及社会团体,社会团体,社会团体相关,
116.3695152952953,39.98107482989439,龙翔路社区妇女之家,龙翔路19-2号楼附近,北京市,北京市,牡丹园,政府机构及社会团体;社会团体;妇联,130403,B0FFG4FYCO,政府机构及社会团体,社会团体,妇联,
116.36637876104137,39.97870543398934,花园北路乙28号院社区居委会,花园北路丙28号院零甲1-2号,北京市,北京市,牡丹园,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,B000AA0U0J,政府机构及社会团体,政府机关,乡镇以下级政府及事业单位,
116.36474575884283,39.9734465995832,中国国防工业企业协会,北京市海淀区北太平庄路2号21号楼德恒会馆C座5层,北京市,北京市,牡丹园,政府机构及社会团体;社会团体;行业协会,130407,B0HAVZ9QSQ,政府机构及社会团体,社会团体,行业协会,
116.3507509392464,39.97873027458424,开放数据中心委员会,花园北路52号B座,北京市,北京市,,政府机构及社会团体;政府机关;地市级政府及事业单位,130103,B0FFG6J4GJ,政府机构及社会团体,政府机关,地市级政府及事业单位,
116.37240188300287,39.9885145910819,北京市朝阳公安分局亚运村派出所丝竹园社区警务办公室,G6京藏高速与G6京藏高速入口交叉口东北100米,北京市,北京市,,政府机构及社会团体;公检法机构;公检法机关,130500,B0FFHM7ZY9,政府机构及社会团体,公检法机构,公检法机关,
