lon,lat,name,address,pname,cityname,business_area,type,typecode,id,type1,type2,type3,type4
116.10947678678056,39.91311891585984,首都师范大学附属中学定远分校博学楼,永定镇石龙北路34号附近,北京市,北京市,永定,科教文化服务;学校;学校,141200,B0FFGBC33E,科教文化服务,学校,学校,
116.09266703307725,39.951415063107,北京市门头沟区社区学院,城子大街12号,北京市,北京市,门头沟,科教文化服务;学校;成人教育,141205,B0FFFAEM1R,科教文化服务,学校,成人教育,
116.09266703294868,39.95141606306783,北京市农业广播电视学校(门头沟区分校),城子大街12号,北京市,北京市,门头沟,科教文化服务;学校;成人教育,141205,B0FFFP2JK2,科教文化服务,学校,成人教育,
116.09266703269152,39.9514180629895,北京市门头沟区市民学校总校,城子大街12号,北京市,北京市,门头沟,科教文化服务;学校;学校,141200,B0FFFAETJG,科教文化服务,学校,学校,
116.09266503441015,39.951397063766706,北京开放大学(门头沟分校),城子东街与城子大街交叉口东50米,北京市,北京市,门头沟,科教文化服务;学校;成人教育,141205,B0FFFZKZ07,科教文化服务,学校,成人教育,
116.09292323983722,39.91185766469679,永定镇北区党校,西北环线北50米,北京市,北京市,永定,科教文化服务;学校;学校,141200,B0FFFABUZR,科教文化服务,学校,学校,
116.11882572666609,39.896950874848436,北京科技高级技术学校,石龙工业区美安路16号,北京市,北京市,永定,科教文化服务;学校;职业技术学校,141206,B0FFG8URBV,科教文化服务,学校,职业技术学校,
116.1190279347846,39.898177032253635,领科教育,永定镇美安路16号领科教育,北京市,北京市,永定,科教文化服务;学校;学校,141200,B0HGUBDDJT,科教文化服务,学校,学校,
116.13538363957747,39.89774328390007,红黄蓝永升嘉园幼儿园,龙兴南二路,北京市,北京市,永定,科教文化服务;学校;幼儿园,141204,B0FFGY7MA9,科教文化服务,学校,幼儿园,
116.14211523439053,39.898698923967686,北京八中京西附属小学,西六环西侧,北京市,北京市,永定,科教文化服务;学校;小学,141203,B0FFGBERNI,科教文化服务,学校,小学,
116.10107731068432,39.88738045153266,北京市大峪中学(分校),永定镇石园北路,北京市,北京市,永定,科教文化服务;学校;中学,141202,B0FFFAC3DC,科教文化服务,学校,中学,
116.11886666352355,39.89802286972234,中共京煤集团有限责任公司委员会党校,经济开发区美安路16号,北京市,北京市,永定,科教文化服务;学校;学校,141200,B000A88A99,科教文化服务,学校,学校,
116.13521289163216,39.90041690676729,北京市第八中学(京西校区),龙兴南二路附近,北京市,北京市,永定,科教文化服务;学校;中学,141202,B0FFGE9JYD,科教文化服务,学校,中学,
116.09982539946554,39.90898104180256,北京第二实验小学永定分校,永定永定镇冯村,北京市,北京市,门头沟,科教文化服务;学校;小学,141203,B000A8XLCL,科教文化服务,学校,小学,
116.11027843478928,39.88550372956547,北京市门头沟区第六幼儿园,紫金新园三区,北京市,北京市,永定,科教文化服务;学校;幼儿园,141204,B0FFLH65A8,科教文化服务,学校,幼儿园,
116.13573214361759,39.90035369734335,北京八中,龙兴南二路5号楼西侧西北方向170米,北京市,北京市,永定,科教文化服务;学校;中学,141202,B0FFKHGSB6,科教文化服务,学校,中学,
116.09980738603916,39.90896203671826,北京第二实验小学永定分校冯村小学,永定镇冯村,北京市,北京市,永定,科教文化服务;学校;小学,141203,B0G2ODE40C,科教文化服务,学校,小学,
116.09846744502015,39.899675040727345,北京八中,[],北京市,北京市,永定,科教文化服务;学校;中学,141202,B0FFLM3Y0X,科教文化服务,学校,中学,
116.09922500036727,39.9002392329669,幸福天使幼儿园,永定镇石龙南路长安街西延长线以南300米,北京市,北京市,永定,科教文化服务;学校;幼儿园,141204,B0FFJEZJ7C,科教文化服务,学校,幼儿园,
116.10215855090604,39.885930954310275,中国人民大学附属小学京西校区,永定石门营新区,北京市,北京市,永定,科教文化服务;学校;小学,141203,B0FFFAC3DE,科教文化服务,学校,小学,
116.09924640813576,39.89719837507684,北京市大峪中学分校附属小学,何各庄中街5号院,北京市,北京市,永定,科教文化服务;学校;小学,141203,B0FFJP37HJ,科教文化服务,学校,小学,
116.09902684420054,39.90795683726677,北京市门头沟区世纪之星幼儿园,冯村中路西100米,北京市,北京市,永定,科教文化服务;学校;幼儿园,141204,B0FFFAD2U6,科教文化服务,学校,幼儿园,
116.09914437170487,39.88900071943616,京师实验幼儿园(石园北路),永定镇石门营环岛石园北路,北京市,北京市,永定,科教文化服务;学校;幼儿园,141204,B0FFFAC3DA,科教文化服务,学校,幼儿园,
116.10002870078078,39.908036149783285,北京第二实验小学永定分校附属幼儿园,冯村中路东口,北京市,北京市,永定,科教文化服务;学校;幼儿园,141204,B0FFFAD2UA,科教文化服务,学校,幼儿园,
116.16541729193877,40.1263637876151,大北农发展学院,沙阳路南100米,北京市,北京市,阳坊村,科教文化服务;学校;高等院校,141201,B000A6E6A8,科教文化服务,学校,高等院校,
116.17410609134343,40.123815178712675,北京市海淀区翠湖小学前章村校区,上庄镇前章村东口,北京市,北京市,,科教文化服务;学校;小学,141203,B0FFGO1MX4,科教文化服务,学校,小学,
116.16192754869029,40.14881506622412,阳坊镇中心幼儿园,八口村,北京市,北京市,,科教文化服务;学校;幼儿园,141204,B0FFG32MOP,科教文化服务,学校,幼儿园,
116.18719331375712,40.148276062552306,叮当幼稚园,上庄路上庄镇双塔村232号,北京市,北京市,,科教文化服务;学校;幼儿园,141204,B0FFG8EHF7,科教文化服务,学校,幼儿园,
116.1619442217583,40.09675675727304,中国纪检监察学院,苏家坨稻香湖北路1号,北京市,北京市,,科教文化服务;学校;高等院校,141201,B000A881PW,科教文化服务,学校,高等院校,
116.16706560950324,40.073980904885346,北京市科迪实验中学,苏家坨镇苏三四村苏三四猪场,北京市,北京市,,科教文化服务;学校;中学,141202,B0FFHWFZSS,科教文化服务,学校,中学,
116.16665660466069,40.072781217712354,人大附中北大附小联合实验学校,三星庄路,北京市,北京市,,科教文化服务;学校;中学,141202,B000A7YB32,科教文化服务,学校,中学,
116.15239667999286,40.07175693794274,北京市海淀区苏家坨中心小学,苏家坨镇西小营村南环小区37号,北京市,北京市,,科教文化服务;学校;小学,141203,B000A854A1,科教文化服务,学校,小学,
116.16731305984601,40.07594823956978,北京市海淀区苏三四小学,苏家坨镇苏三四村南区146号,北京市,北京市,,科教文化服务;学校;小学,141203,B000A7TBSX,科教文化服务,学校,小学,
116.15054254281961,40.08001807998173,北京市海淀北部新区实验学校,苏家坨西小营,北京市,北京市,,科教文化服务;学校;中学,141202,B000A64330,科教文化服务,学校,中学,
116.15834626733287,40.063768297637964,中关村学院二分院,中关村辛庄北路170号,北京市,北京市,,科教文化服务;学校;高等院校,141201,B000A80SYQ,科教文化服务,学校,高等院校,
116.14492316546134,40.097977008916224,前沙涧小学,苏家坨镇前沙涧村南,北京市,北京市,,科教文化服务;学校;小学,141203,B0FFFXTF87,科教文化服务,学校,小学,
116.15130848026375,40.07340688006669,东升双语幼儿园(温阳路),温阳路西200米,北京市,北京市,,科教文化服务;学校;幼儿园,141204,B0FFFAD6VW,科教文化服务,学校,幼儿园,
116.14963812187042,40.07184800853156,快乐天使双语幼儿园,温阳路(苏家坨小学西侧约200米),北京市,北京市,,科教文化服务;学校;幼儿园,141204,B0FFFYT36S,科教文化服务,学校,幼儿园,
116.1711123517019,40.063493100122244,北京市仪器仪表高级技工学校(西校区),苏家坨北清路仪器仪表高级技工学校158号,北京市,北京市,,科教文化服务;学校;职业技术学校,141206,B0FFH98NME,科教文化服务,学校,职业技术学校,
116.144893563437,40.06293432088922,辛庄小学,温泉镇辛庄村,北京市,北京市,,科教文化服务;学校;小学,141203,B000A2C96A,科教文化服务,学校,小学,
116.14470163733783,40.09754766477701,北京市海淀北部新区实验学校,聂各庄东路与前沙涧路交叉路口往东约100米,北京市,北京市,,科教文化服务;学校;中学,141202,B0FFI1AQ2E,科教文化服务,学校,中学,
116.17301167736176,40.039751946483996,小博士幼儿园(秀山公寓东),温泉镇白家疃西口,北京市,北京市,,科教文化服务;学校;幼儿园,141204,B000A9W3BH,科教文化服务,学校,幼儿园,
116.16919792886941,40.04005384862814,白家疃小学,温泉地区白家疃村667号,北京市,北京市,,科教文化服务;学校;小学,141203,B000AA4KSK,科教文化服务,学校,小学,
116.16699063331889,40.04054970298727,小太阳幼儿园,双坡路1号,北京市,北京市,,科教文化服务;学校;幼儿园,141204,B000A9JTUI,科教文化服务,学校,幼儿园,
116.17382480169529,40.03298579204726,世纪星幼儿园,白家疃别墅61号南楼(白家疃路西),北京市,北京市,,科教文化服务;学校;幼儿园,141204,B0FFGAPMDS,科教文化服务,学校,幼儿园,
116.1720508246461,40.033134505568164,风华爱心幼儿园,温泉镇白家疃小区111号,北京市,北京市,,科教文化服务;学校;幼儿园,141204,B0FFGAONZ7,科教文化服务,学校,幼儿园,
116.17427879582296,40.04304311077274,中央民族歌舞团艺术培训学校,温泉路与白家疃西路交叉口西100米,北京市,北京市,,科教文化服务;学校;高等院校,141201,B000A81AHX,科教文化服务,学校,高等院校,
116.18246295778906,40.044679795312014,北京市一零一中学温泉校区,白家疃路与叠风路交汇处,北京市,北京市,,科教文化服务;学校;中学,141202,B0FFGCHNBB,科教文化服务,学校,中学,
116.17034726565662,40.03926702992895,新华双语艺术幼儿园(装修中),温泉镇温泉路秀山公寓西北50米,北京市,北京市,,科教文化服务;学校;幼儿园,141204,B000AA6VPC,科教文化服务,学校,幼儿园,
116.17427077374795,40.0430410961161,中央民族大学中央民族歌舞团教学区,温泉路与白家疃西路交叉口西100米,北京市,北京市,,科教文化服务;学校;高等院校,141201,B000A81AIT,科教文化服务,学校,高等院校,
116.1743306025502,40.045714063470484,北部新区实验幼儿园,温泉镇御风路白家疃西口北辰香麓小区18号,北京市,北京市,,科教文化服务;学校;幼儿园,141204,B000A8VNUT,科教文化服务,学校,幼儿园,
116.15791960202633,40.051703209547824,北京市海淀寄读学校,温泉镇温泉村,北京市,北京市,,科教文化服务;学校;中学,141202,B000A7XVZP,科教文化服务,学校,中学,
116.1742747851656,40.04303910360409,北京师范大学中央民族歌舞团教学区,温泉路与白家疃西路交叉口西100米,北京市,北京市,,科教文化服务;学校;高等院校,141201,B000A81AIS,科教文化服务,学校,高等院校,
116.18740933905598,40.041520505456425,教科院未来实验小学,叠风路(温泉人家东南侧约100米),北京市,北京市,,科教文化服务;学校;小学,141203,B0HADDD0BM,科教文化服务,学校,小学,
116.16397415517092,40.04799866902683,北部新区实验幼儿园凯盛分园,温泉路东100米,北京市,北京市,,科教文化服务;学校;幼儿园,141204,B0FFG8VS5T,科教文化服务,学校,幼儿园,
116.17961632011811,40.044393748448975,红黄蓝亲子园(温泉店),叠风路白家疃尚水园4号楼1层115室,北京市,北京市,,科教文化服务;学校;幼儿园,141204,B0FFIHEDQE,科教文化服务,学校,幼儿园,
116.18796031939473,40.037025667169736,北京市海淀区立新幼儿园,温泉路26号恒电南,北京市,北京市,,科教文化服务;学校;幼儿园,141204,B0FFIDV9Z2,科教文化服务,学校,幼儿园,
